year,jvndb_id,title,description,published_date,cvss_score,cvss_severity,cve_ids,affected_products,link
2025,JVNDB-2025-021526,Huawei の HarmonyOS におけるセキュリティチェックに関する脆弱性,Huawei の HarmonyOS には、セキュリティチェックに関する脆弱性が存在します。,2025-12-11 01:18:57+00:00,5.5,Medium,CVE-2025-66323,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021526.html
2025,JVNDB-2025-021527,Huawei の HarmonyOS における競合状態に関する脆弱性,Huawei の HarmonyOS には、競合状態に関する脆弱性が存在します。,2025-12-11 01:19:00+00:00,4.7,Medium,CVE-2025-66322,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021527.html
2025,JVNDB-2025-021528,emlog における脆弱性,emlog には、不特定の脆弱性が存在します。,2025-12-11 01:19:02+00:00,9.1,Critical,CVE-2025-61318,emlog:emlog,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021528.html
2025,JVNDB-2025-021529,Huawei の HarmonyOS における脆弱性,Huawei の HarmonyOS には、不特定の脆弱性が存在します。,2025-12-11 01:19:05+00:00,5.5,Medium,CVE-2025-58279,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021529.html
2025,JVNDB-2025-021530,Google の Android における脆弱性,Google の Android には、不特定の脆弱性が存在します。,2025-12-11 01:19:07+00:00,7.8,High,CVE-2025-48565,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021530.html
2025,JVNDB-2025-021531,Google の Android におけるフィルタリングの回避に関する脆弱性,Google の Android には、フィルタリングの回避に関する脆弱性が存在します。,2025-12-11 01:19:10+00:00,7.8,High,CVE-2025-48555,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021531.html
2025,JVNDB-2025-021532,Owl Carousel 2 Project の Drupal 用 Owl Carousel 2 における脆弱性,Owl Carousel 2 Project の Drupal 用 Owl Carousel 2 には、不特定の脆弱性が存在します。,2025-12-11 02:09:58+00:00,5.3,Medium,CVE-2025-9554,Owl Carousel 2 Project:Owl Carousel 2,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021532.html
2025,JVNDB-2025-021151,Apache Struts におけるマルチパートリクエスト処理時の一時ファイル漏えいにより、ディスク領域が枯渇しサービス不能に至る脆弱性,Apache Struts においてサービス拒否（DoS）を引き起こし得る脆弱性が存在します。マルチパートリクエストの処理中にファイルがリークし、ディスク容量の枯渇を招く可能性があります。この問題は Apache Struts の 2.0.0 から 6.7.0 まで、および 7.0.0 から 7.0.3 までのバージョンに影響します。本問題は 6.8.0 または 7.1.1 で修正されているため、ユーザーはこれらのバージョンにアップグレードすることを推奨します。 ,2025-12-11 02:32:53+00:00,7.5,High,CVE-2025-64775,Apache Software Foundation:Apache Struts,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021151.html
2025,JVNDB-2025-021533,Universal Boot Loader (U-Boot) におけるブートコードがコピーされる揮発性メモリに対するアクセス制御が不適切な脆弱性,U-Boot が提供する Universal Boot Loader (U-Boot) には、次の脆弱性が存在します。<ul><li>ブートコードがコピーされる揮発性メモリに対するアクセス制御が不適切 (CWE-1274) - CVE-2025-24857</li></ul> ,2025-12-11 02:41:44+00:00,,,CVE-2025-24857,DENX Software Engineering:U-Boot,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021533.html
2025,JVNDB-2025-021534,フォーティネットの Fortiweb におけるデジタル署名の検証に関する脆弱性,フォーティネットの Fortiweb には、デジタル署名の検証に関する脆弱性が存在します。 ,2025-12-11 02:53:00+00:00,9.8,Critical,CVE-2025-59719,フォーティネット:Fortiweb,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021534.html
2025,JVNDB-2025-021535,フォーティネットの FortiAuthenticator におけるアクセス制御に関する脆弱性,フォーティネットの FortiAuthenticator には、アクセス制御に関する脆弱性が存在します。 ,2025-12-11 02:55:06+00:00,2.7,Low,CVE-2025-59923,フォーティネット:FortiAuthenticator,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021535.html
2025,JVNDB-2025-021536,HedgeDoc におけるクロスサイトリクエストフォージェリの脆弱性,HedgeDoc には、クロスサイトリクエストフォージェリの脆弱性が存在します。,2025-12-11 02:55:26+00:00,4.3,Medium,CVE-2025-66629,HedgeDoc:HedgeDoc,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021536.html
2025,JVNDB-2025-021537,Nextcloud の Nextcloud 用 Tables におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Nextcloud 用 Tables には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-11 02:55:28+00:00,4.3,Medium,CVE-2025-66553,Nextcloud:Tables,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021537.html
2025,JVNDB-2025-021538,Nextcloud の Nextcloud Calendar におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Nextcloud Calendar には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-11 02:55:31+00:00,3.3,Low,CVE-2025-66546,Nextcloud:Nextcloud Calendar,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021538.html
2025,JVNDB-2025-021539,Nextcloud の Nextcloud 用 mail におけるクロスサイトスクリプティングの脆弱性,Nextcloud の Nextcloud 用 mail には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 02:55:33+00:00,5.4,Medium,CVE-2025-66514,Nextcloud:mail,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021539.html
2025,JVNDB-2025-021540,Nextcloud の Nextcloud Server におけるクロスサイトスクリプティングの脆弱性,Nextcloud の Nextcloud Server には、クロスサイトスクリプティングの脆弱性、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 02:55:36+00:00,6.1,Medium,CVE-2025-66512,Nextcloud:Nextcloud Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021540.html
2025,JVNDB-2025-021541,usememos の memos におけるアクセス制御に関する脆弱性,usememos の memos には、アクセス制御に関する脆弱性が存在します。,2025-12-11 02:55:38+00:00,5.4,Medium,CVE-2025-65798,usememos:memos,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021541.html
2025,JVNDB-2025-021542,usememos の memos におけるアクセス制御に関する脆弱性,usememos の memos には、アクセス制御に関する脆弱性が存在します。,2025-12-11 02:55:41+00:00,4.3,Medium,CVE-2025-65796,usememos:memos,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021542.html
2025,JVNDB-2025-021543,usememos の memos におけるアクセス制御に関する脆弱性,usememos の memos には、アクセス制御に関する脆弱性が存在します。,2025-12-11 02:55:43+00:00,7.5,High,CVE-2025-65795,usememos:memos,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021543.html
2025,JVNDB-2025-021544,Liferay の Digital Experience Platform および Liferay Portal におけるクロスサイトスクリプティングの脆弱性,Liferay の Digital Experience Platform および Liferay Portal には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 02:55:46+00:00,4.8,Medium,CVE-2025-62248,Liferay:Digital Experience Platform; Liferay:Liferay Portal,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021544.html
2025,JVNDB-2025-021545,Google の Android における認証の欠如に関する脆弱性,Google の Android には、認証の欠如に関する脆弱性が存在します。,2025-12-11 02:55:48+00:00,5.5,Medium,CVE-2025-48591,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021545.html
2025,JVNDB-2025-021546,Google の Android におけるフィルタリングの回避に関する脆弱性,Google の Android には、フィルタリングの回避に関する脆弱性が存在します。,2025-12-11 02:55:51+00:00,7.8,High,CVE-2025-48586,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021546.html
2025,JVNDB-2025-021547,Google の Android における重要な機能に対する認証の欠如に関する脆弱性,Google の Android には、重要な機能に対する認証の欠如に関する脆弱性が存在します。,2025-12-11 02:55:53+00:00,7.8,High,CVE-2025-48572,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021547.html
2025,JVNDB-2025-021548,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 02:55:56+00:00,6.1,Medium,CVE-2025-34409,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021548.html
2025,JVNDB-2025-021549,Google の Android における脆弱性,Google の Android には、不特定の脆弱性が存在します。,2025-12-11 02:55:58+00:00,7.8,High,CVE-2025-32329,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021549.html
2025,JVNDB-2025-021550,Fabian Ros の Simple Shopping Cart In PHP With Source Code における SQL インジェクションの脆弱性,Fabian Ros の Simple Shopping Cart In PHP With Source Code には、SQL インジェクションの脆弱性が存在します。,2025-12-11 02:56:01+00:00,9.8,Critical,CVE-2025-14248,Fabian Ros:Simple Shopping Cart In PHP With Source Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021550.html
2025,JVNDB-2025-021551,Fabian Ros の Simple Shopping Cart In PHP With Source Code におけるインジェクションに関する脆弱性,Fabian Ros の Simple Shopping Cart In PHP With Source Code には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-11 02:56:03+00:00,9.8,Critical,CVE-2025-14246,Fabian Ros:Simple Shopping Cart In PHP With Source Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021551.html
2025,JVNDB-2025-021552,フォーティネットの FortiVoice におけるパストラバーサルの脆弱性,フォーティネットの FortiVoice には、パストラバーサルの脆弱性が存在します。 ,2025-12-11 02:57:41+00:00,8.8,High,CVE-2025-60024,フォーティネット:FortiVoice,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021552.html
2025,JVNDB-2025-021553,フォーティネットの FortiPortal における不正な認証に関する脆弱性,フォーティネットの FortiPortal には、不正な認証に関する脆弱性が存在します。 ,2025-12-11 03:00:19+00:00,6.5,Medium,CVE-2025-54838,フォーティネット:FortiPortal,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021553.html
2025,JVNDB-2025-021554,フォーティネットの FortiAuthenticator におけるリクエストの直接送信に関する脆弱性,フォーティネットの FortiAuthenticator には、リクエストの直接送信に関する脆弱性が存在します。 ,2025-12-11 03:01:46+00:00,2.7,Low,CVE-2025-57823,フォーティネット:FortiAuthenticator,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021554.html
2025,JVNDB-2025-021555,フォーティネットの FortiSOAR における未検証のパスワード変更に関する脆弱性,フォーティネットの FortiSOAR には、未検証のパスワード変更に関する脆弱性が存在します。 ,2025-12-11 03:03:05+00:00,6.8,Medium,CVE-2025-59808,フォーティネット:FortiSOAR,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021555.html
2025,JVNDB-2025-021556,フォーティネットの FortiVoice における SQL インジェクションの脆弱性,フォーティネットの FortiVoice には、SQL インジェクションの脆弱性が存在します。 ,2025-12-11 03:04:19+00:00,7.2,High,CVE-2025-64156,フォーティネット:FortiVoice,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021556.html
2025,JVNDB-2025-021557,フォーティネットの Fortiweb における検証および完全性チェックを行っていない Cookie への依存に関する脆弱性,フォーティネットの Fortiweb には、検証および完全性チェックを行っていない Cookie への依存に関する脆弱性が存在します。 ,2025-12-11 03:06:03+00:00,8.1,High,CVE-2025-64447,フォーティネット:Fortiweb,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021557.html
2025,JVNDB-2025-000115,QNDにおける権限昇格の脆弱性,クオリティソフト株式会社が提供するQNDには、次の脆弱性が存在します。 <ul><li>権限昇格（CWE-268）- CVE-2025-64701</ul></li>この脆弱性情報は、情報セキュリティ早期警戒パートナーシップに基づき下記の方がIPAに報告し、JPCERT/CCが開発者との調整を行いました。 報告者：PwCコンサルティング合同会社 陳 同人 氏,2025-12-11 03:08:59+00:00,7.8,High,CVE-2025-64701,クオリティソフト株式会社:QND Premium/Advance/Standard,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-000115.html
2025,JVNDB-2025-021558,マイクロソフトの複数の Microsoft 製品におけるリモートでコードを実行される脆弱性,マイクロソフトの複数の Microsoft 製品には、Microsoft Outlook に不備があるため、リモートでコードを実行される脆弱性が存在します。 ,2025-12-11 03:09:54+00:00,7.8,High,CVE-2025-62562,マイクロソフト:Microsoft 365 Apps; マイクロソフト:Microsoft Office; マイクロソフト:Microsoft SharePoint Enterprise Server; マイクロソフト:Microsoft SharePoint Server; マイクロソフト:Microsoft Word,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021558.html
2025,JVNDB-2025-021559,マイクロソフトの複数の Microsoft 製品におけるリモートでコードを実行される脆弱性,マイクロソフトの複数の Microsoft 製品には、Microsoft Excel に不備があるため、リモートでコードを実行される脆弱性が存在します。 ,2025-12-11 03:11:35+00:00,7.8,High,CVE-2025-62563,マイクロソフト:Microsoft 365 Apps; マイクロソフト:Microsoft Excel; マイクロソフト:Microsoft Office; マイクロソフト:Microsoft Office Online Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021559.html
2025,JVNDB-2025-021560,JBMC Software の DirectAdmin における GET リクエストにおけるクエリ文字列からの情報漏えいに関する脆弱性,JBMC Software の DirectAdmin には、GET リクエストにおけるクエリ文字列からの情報漏えいに関する脆弱性が存在します。,2025-12-11 03:15:03+00:00,8.2,High,CVE-2025-56551,JBMC Software:DirectAdmin,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021560.html
2025,JVNDB-2025-021561,Fabian Ros の Currency Exchange System In PHP With Source Code におけるインジェクションに関する脆弱性,Fabian Ros の Currency Exchange System In PHP With Source Code には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-11 03:26:51+00:00,9.8,Critical,CVE-2025-14215,Fabian Ros:Currency Exchange System In PHP With Source Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021561.html
2025,JVNDB-2025-021562,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 03:29:31+00:00,6.1,Medium,CVE-2025-34406,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021562.html
2025,JVNDB-2025-021563,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 03:29:34+00:00,6.1,Medium,CVE-2025-34403,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021563.html
2025,JVNDB-2025-021564,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 03:29:37+00:00,6.1,Medium,CVE-2025-34400,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021564.html
2025,JVNDB-2025-021565,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 03:29:39+00:00,6.1,Medium,CVE-2025-34399,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021565.html
2025,JVNDB-2025-021566,Google の Android における認証の欠如に関する脆弱性,Google の Android には、認証の欠如に関する脆弱性が存在します。,2025-12-11 03:29:42+00:00,6.7,Medium,CVE-2025-32319,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021566.html
2025,JVNDB-2025-021567,Fabian Ros の Currency Exchange System In PHP With Source Code におけるインジェクションに関する脆弱性,Fabian Ros の Currency Exchange System In PHP With Source Code には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-11 03:29:44+00:00,9.8,Critical,CVE-2025-14218,Fabian Ros:Currency Exchange System In PHP With Source Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021567.html
2025,JVNDB-2025-021568,Angel Jude Reyes Suarez の student management system におけるインジェクションに関する脆弱性,Angel Jude Reyes Suarez の student management system には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-11 03:29:47+00:00,8.8,High,CVE-2025-14214,Angel Jude Reyes Suarez:student management system,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021568.html
2025,JVNDB-2025-021569,Google の Android における競合状態に関する脆弱性,Google の Android には、競合状態に関する脆弱性が存在します。,2025-12-11 04:46:22+00:00,7.0,High,CVE-2025-48564,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021569.html
2025,JVNDB-2025-021570,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 04:46:25+00:00,6.1,Medium,CVE-2025-34407,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021570.html
2025,JVNDB-2025-021571,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 04:46:28+00:00,6.1,Medium,CVE-2025-34404,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021571.html
2025,JVNDB-2025-021572,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 04:46:30+00:00,6.1,Medium,CVE-2025-34401,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021572.html
2025,JVNDB-2025-021573,MailEnable におけるクロスサイトスクリプティングの脆弱性,MailEnable には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 04:46:33+00:00,6.1,Medium,CVE-2025-34398,MailEnable:MailEnable,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021573.html
2025,JVNDB-2025-021574,Google の Android における脆弱性,Google の Android には、不特定の脆弱性が存在します。,2025-12-11 04:46:35+00:00,7.8,High,CVE-2025-32328,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021574.html
2025,JVNDB-2025-021575,Angel Jude Reyes Suarez の student management system におけるインジェクションに関する脆弱性,Angel Jude Reyes Suarez の student management system には、インジェクションに関する脆弱性、SQL インジェクションの脆弱性が存在します。,2025-12-11 04:46:38+00:00,9.8,Critical,CVE-2025-14258,Angel Jude Reyes Suarez:student management system,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021575.html
2025,JVNDB-2025-021576,Fabian Ros の Online Ordering System In PHP With Source Code における SQL インジェクションの脆弱性,Fabian Ros の Online Ordering System In PHP With Source Code には、SQL インジェクションの脆弱性が存在します。,2025-12-11 04:46:40+00:00,9.8,Critical,CVE-2025-14251,Fabian Ros:Online Ordering System In PHP With Source Code,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021576.html
2025,JVNDB-2025-021577,Senior Walter の Online Student Clearance System using PHP and MySQL における不適切な権限設定に関する脆弱性,Senior Walter の Online Student Clearance System using PHP and MySQL には、不適切な権限設定に関する脆弱性、認可に関する脆弱性が存在します。,2025-12-11 04:46:43+00:00,7.5,High,CVE-2025-14206,Senior Walter:Online Student Clearance System using PHP and MySQL,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021577.html
2025,JVNDB-2025-021578,Nextcloud の Nextcloud Desktop Client におけるエラーメッセージによる情報漏えいに関する脆弱性,Nextcloud の Nextcloud Desktop Client には、エラーメッセージによる情報漏えいに関する脆弱性が存在します。,2025-12-11 05:01:43+00:00,2.7,Low,CVE-2025-66549,Nextcloud:Nextcloud Desktop Client,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021578.html
2025,JVNDB-2025-021579,Nextcloud の Nextcloud Server におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Nextcloud Server には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-11 05:01:46+00:00,4.3,Medium,CVE-2025-66547,Nextcloud:Nextcloud Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021579.html
2025,JVNDB-2025-021580,Nextcloud の Nextcloud 用 Tables におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Nextcloud 用 Tables には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-11 05:01:48+00:00,5.3,Medium,CVE-2025-66513,Nextcloud:Tables,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021580.html
2025,JVNDB-2025-021581,Huawei の EMUI および HarmonyOS における脆弱性,Huawei の EMUI および HarmonyOS には、不特定の脆弱性が存在します。,2025-12-11 05:01:51+00:00,5.5,Medium,CVE-2025-66329,Huawei:EMUI; Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021581.html
2025,JVNDB-2025-021582,Huawei の HarmonyOS における脆弱性,Huawei の HarmonyOS には、不特定の脆弱性が存在します。,2025-12-11 05:01:54+00:00,5.5,Medium,CVE-2025-66324,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021582.html
2025,JVNDB-2025-021583,Huawei の HarmonyOS における競合状態に関する脆弱性,Huawei の HarmonyOS には、競合状態に関する脆弱性が存在します。,2025-12-11 05:01:56+00:00,4.7,Medium,CVE-2025-66320,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021583.html
2025,JVNDB-2025-021584,usememos の memos におけるファイル名やパス名の外部制御に関する脆弱性,usememos の memos には、ファイル名やパス名の外部制御に関する脆弱性が存在します。,2025-12-11 05:01:59+00:00,4.3,Medium,CVE-2025-65799,usememos:memos,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021584.html
2025,JVNDB-2025-021585,perfree の perfreeblog におけるサーバサイドのリクエストフォージェリの脆弱性,perfree の perfreeblog には、サーバサイドのリクエストフォージェリの脆弱性が存在します。,2025-12-11 05:02:01+00:00,6.5,Medium,CVE-2025-60319,perfree:perfreeblog,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021585.html
2025,JVNDB-2025-021586,Google の Android における脆弱性,Google の Android には、不特定の脆弱性が存在します。,2025-12-11 05:02:04+00:00,7.8,High,CVE-2025-48588,Google:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021586.html
2025,JVNDB-2025-021587,フォーティネットの FortiSandbox における OS コマンドインジェクションの脆弱性,フォーティネットの FortiSandbox には、OS コマンドインジェクションの脆弱性が存在します。 ,2025-12-11 06:19:09+00:00,8.8,High,CVE-2025-53949,フォーティネット:FortiSandbox,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021587.html
2025,JVNDB-2025-021588,フォーティネットの FortiSandbox におけるクロスサイトスクリプティングの脆弱性,フォーティネットの FortiSandbox には、クロスサイトスクリプティングの脆弱性が存在します。 ,2025-12-11 06:22:18+00:00,6.1,Medium,CVE-2025-54353,フォーティネット:FortiSandbox,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021588.html
2025,JVNDB-2025-021589,複数のフォーティネット製品におけるデジタル署名の検証に関する脆弱性,フォーティネットの FortiProxy、FortiSwitch Manager、FortiOS には、デジタル署名の検証に関する脆弱性が存在します。 ,2025-12-11 06:24:06+00:00,9.8,Critical,CVE-2025-59718,フォーティネット:FortiOS; フォーティネット:FortiProxy; フォーティネット:FortiSwitch Manager,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021589.html
2025,JVNDB-2025-021590,フォーティネットの FortiOS におけるセッション期限に関する脆弱性,フォーティネットの FortiOS には、セッション期限に関する脆弱性が存在します。 ,2025-12-11 06:25:35+00:00,5.6,Medium,CVE-2025-62631,フォーティネット:FortiOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021590.html
2025,JVNDB-2025-021591,マイクロソフトの複数の Microsoft 製品におけるリモートでコードを実行される脆弱性,マイクロソフトの Microsoft 365 Apps、Access、Office には、リモートでコードを実行される脆弱性が存在します。 ,2025-12-11 06:42:06+00:00,7.8,High,CVE-2025-62552,マイクロソフト:Microsoft 365 Apps; マイクロソフト:Microsoft Access; マイクロソフト:Microsoft Office,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021591.html
2025,JVNDB-2025-021592,マイクロソフトの複数の Microsoft 製品におけるリモートでコードを実行される脆弱性,マイクロソフトの複数の Microsoft 製品には、Microsoft Excel に不備があるため、リモートでコードを実行される脆弱性が存在します。 ,2025-12-11 06:52:13+00:00,7.8,High,CVE-2025-62564,マイクロソフト:Microsoft 365 Apps; マイクロソフト:Microsoft Excel; マイクロソフト:Microsoft Office; マイクロソフト:Microsoft Office Online Server,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021592.html
2025,JVNDB-2025-021593,"Array Networks, Inc. の ArrayOS AG における OS コマンドインジェクションの脆弱性","Array Networks, Inc. の ArrayOS AG には、OS コマンドインジェクションの脆弱性が存在します。",2025-12-11 07:24:43+00:00,9.8,Critical,CVE-2025-66644,"Array Networks, Inc.:ArrayOS AG",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021593.html
2025,JVNDB-2025-021594,Nextcloud の Nextcloud Deck における脆弱性,Nextcloud の Nextcloud Deck には、不特定の脆弱性が存在します。,2025-12-11 07:24:46+00:00,4.3,Medium,CVE-2025-66557,Nextcloud:Nextcloud Deck,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021594.html
2025,JVNDB-2025-021595,Nextcloud の Nextcloud 用 Tables におけるユーザ制御の鍵による認証回避に関する脆弱性,Nextcloud の Nextcloud 用 Tables には、ユーザ制御の鍵による認証回避に関する脆弱性が存在します。,2025-12-11 07:24:49+00:00,4.3,Medium,CVE-2025-66551,Nextcloud:Tables,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021595.html
2025,JVNDB-2025-021596,Nextcloud の Nextcloud Groupfolders における不適切な無害化に関する脆弱性,Nextcloud の Nextcloud Groupfolders には、不適切な無害化に関する脆弱性が存在します。,2025-12-11 07:24:51+00:00,4.3,Medium,CVE-2025-66545,Nextcloud:Nextcloud Groupfolders,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021596.html
2025,JVNDB-2025-021597,Huawei の HarmonyOS における競合状態に関する脆弱性,Huawei の HarmonyOS には、競合状態に関する脆弱性が存在します。,2025-12-11 07:24:54+00:00,4.7,Medium,CVE-2025-66326,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021597.html
2025,JVNDB-2025-021598,Huawei の HarmonyOS における競合状態に関する脆弱性,Huawei の HarmonyOS には、競合状態に関する脆弱性が存在します。,2025-12-11 07:24:56+00:00,4.7,Medium,CVE-2025-66321,Huawei:HarmonyOS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021598.html
2025,JVNDB-2025-021599,Liferay の Digital Experience Platform および Liferay Portal における認証の欠如に関する脆弱性,Liferay の Digital Experience Platform および Liferay Portal には、認証の欠如に関する脆弱性が存在します。,2025-12-11 07:24:59+00:00,6.5,Medium,CVE-2025-62247,Liferay:Digital Experience Platform; Liferay:Liferay Portal,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021599.html
2025,JVNDB-2025-021600,Castos Inc. の WordPress 用 Seriously Simple Podcasting におけるクロスサイトスクリプティングの脆弱性,Castos Inc. の WordPress 用 Seriously Simple Podcasting には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-11 07:25:01+00:00,4.8,Medium,CVE-2025-46261,Castos Inc.:Seriously Simple Podcasting,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021600.html
